URL,Title,Image-source,Sub-title
content/he-was-prepared-to-die-and-leave-four-kids-behind-i-was-at-peace-with-that-knowledge.html,He was prepared to die and leave four kids behind: ‘I was at peace with that knowledge’,files/12Punkt/1 NEWSROOM/America/Capitol/12062021CapitolMock1.jpg,"The FBI says that Brian Mock went to the U.S. Capitol on Jan. 6 unsure of what he would face, but as he shared on social media just days later, he was prepared to fully commit to whatever came his way — even death. “I went to the Capitol not knowing what to expect but said goodbye to my 4 children, not sure if I was going to come home,” Mock wrote on Facebook on Jan. 8, according to federal documents charging Mock with multiple crimes. “I was at peace with that knowledge.” Mock, 43, is one of the latest people to be arrested for crimes related to the siege on the U.S. Capitol, according to a statement from the Justice Department."
content/atlantic-ocean-circulation-at-weakest-in-a-millennium-say-scientists.html,"Atlantic Ocean circulation at weakest in a millennium, say scientists",files/12Punkt/7 24PLUS/Environment/25022021SnoAthens.jpg,"The Atlantic Ocean circulation that underpins the Gulf Stream, the weather system that brings warm and mild weather to Europe, is at its weakest in more than a millennium, and climate breakdown is the probable cause, according to new data. Further weakening of the Atlantic Meridional Overturning Circulation (AMOC) could result in more storms battering the UK, more intense winters and an increase in damaging heatwaves and droughts across Europe."
content/every-dog-year-not-equivalent-to-seven-human-years.html,Every dog year not equivalent to seven human years,files/12Punkt/7 24PLUS/Science/202007LabradorRetriever.jpg,"Dogs do not simply age at seven times the rate of humans, scientists have found in a study that reveals young dogs might be “older” than previously thought."
content/cardi-b-files-for-divorce-from-rapper-offset.html,Cardi B files for divorce from rapper Offset,files/12Punkt/6 MAGAZINE/Music/202009CardiB16.jpg,"Cardi B has filed for divorce from rapper husband Offset. The filing was made in Georgia, with an initial hearing set for 4 November."
content/the-wild-true-story-behind-the-gucci-assassination-movie.html,The wild true story behind the Gucci assassination movie,files/12Punkt/6 MAGAZINE/Movies/12032021LadyGaga.jpg,"Lady Gucci: The Story of Patrizia Reggiani, Discovery+’s latest true-crime documentary (premiering March 21), is not a whodunit. In revisiting the March 27, 1995, murder of Maurizio Gucci, the head of the famed Italian fashion brand, director Jovica Nonkovic’s film makes it 100 percent clear that the mastermind behind this assassination was Gucci’s wife Patrizia Reggiani."
content/the-trump-presidency-is-at-its-absolute-lowest-point.html,The Trump presidency is at its absolute lowest point,files/12Punkt/1 NEWSROOM/America/DonaldTrump/202006DonaldTrumpLow.jpg,"Everywhere Donald Trump looks right now, he sees political fires that threaten to engulf his presidency."
content/biden-signals-radical-shift-from-trump-era-with-executive-orders.html,Biden signals radical shift from Trump era with executive orders,files/12Punkt/7 24PLUS/Environment/27012021ClimateBiden.jpg,"Joe Biden has warned the climate crisis poses an “existential threat” to the world as he unveiled a radical change in direction from the Trump era by halting fossil fuel activity on public lands and directing the US government to start a full-frontal effort to lower planet-heating emissions. “We have already waited too long to deal with this climate crisis, we can’t wait any longer,” the US president said as he signed a battery of executive orders on Wednesday. “We see it with our own eyes, we feel it in our bones. It’s time to act.”"
content/russia-cultivated-donald-trump-as-asset-for-40-years-ex-kgb-spy.html,Russia cultivated Donald Trump as asset for 40 years – ex-KGB spy,files/12Punkt/1 NEWSROOM/America/DonaldTrump/29012021AmericanKompromat.jpg,"Donald Trump was cultivated as a Russian asset over 40 years and proved so willing to parrot anti-western propaganda that there were celebrations in Moscow, a former KGB spy has told the Guardian. Yuri Shvets, posted to Washington by the Soviet Union in the 1980s, compares the former US president to “the Cambridge five”, the British spy ring that passed secrets to Moscow during the second world war and early cold war."
content/bilanzskandal-ex-chef-markus-braun-erneut-verhaftet.html,Bilanzskandal Ex-Chef Markus Braun erneut verhaftet,files/12Punkt/5 COMPANIES/Unternehmen/Wirecard/202007BraunWireCrad.jpg,"Im Betrugsskandal beim Dax-Konzern Wirecard hat die Münchner Staatsanwaltschaft drei neue Haftbefehle gegen frühere Führungskräfte gestellt. Dabei gehe es unter anderem um gewerbsmäßigen Bandenbetrug und Marktmanipulation in mehreren Fällen, sagte eine Sprecherin der Staatsanwaltschaft in München. Ein Kronzeuge und weitere Unterlagen hätten den Ermittlern zudem weitergeholfen: Demnach sollen die Betroffenen schon seit 2015 beschlossen haben, die Wirecard-Bilanz ""aufzublähen"". Das tatsächliche Geschäft habe bereits damals Verluste geschrieben, sagte die Sprecherin."
content/gop-leaders-face-new-calls-to-boot-greene.html,GOP leaders face new calls to boot Greene,files/12Punkt/1 NEWSROOM/America/MarjorieGreene/25052021MTG.jpg,House Minority Leader Kevin McCarthy (R-Calif.) is facing calls to boot Rep. Marjorie Taylor Greene (R-Ga.) out of the GOP conference for her remarks comparing COVID-19 mask and vaccine rules to the genocide of 6 million Jews during World War II.
content/u-s-jobless-claims-fall-to-684-000-fewest-since-pandemic.html,"U.S. jobless claims fall to 684,000, fewest since pandemic",files/12Punkt/1 NEWSROOM/America/Jobs/25032021NowHiring.jpg,"Thursday’s report from the Labor Department showed that jobless claims fell from 781,000 the week before. It is the first time that weekly applications for jobless aid have fallen below 700,000 since mid-March of last year. Before the pandemic tore through the economy, applications had never topped that level. Still, a total of 18.9 million people are continuing to collect jobless benefits, up from 18.2 million in the previous week. Roughly one-third of those recipients are in extended federal aid programs, which means they've been unemployed for at least six months."
content/experts-issue-warning-for-g999-and-gsb-boss-josip-heit.html,Experts issue warning for G999 and GSB boss Josip Heit,files/12Punkt/2 INVESTIGOO/JosipHeit/12012021JosipHeit.jpg,"Croatian entrepreneur Josip Heit is the head of Gold Standard Banking Group (GSB) based in Hamburg, Germany. With his company, he has currently released the cryptocurrency G999, which has lost nearly 85 percent of its value since its launch about four weeks ago. Heit, 43, bases his business on a global distribution network called ""Gold Standard Partners"", which he apparently acquired from a competitor. According to reports, millions in damages are at stake."
content/actor-strips-at-french-oscars-in-protest-at-closure-of-cinemas.html,Actor strips at 'French Oscars' in protest at closure of cinemas,files/12Punkt/6 MAGAZINE/Movies/13032021CorinneMasiero.jpg,"A French actor stripped naked on stage during a scaled-back César Awards ceremony in Paris to protest against the government’s closure of theaters and cinemas during the coronavirus pandemic. Corinne Masiero had “no culture no future” written on her chest and “give us art back Jean” on her back, in a message to the prime minister, Jean Castex."
content/arizona-secretary-of-state-slams-highly-partisan-fringe-election-audit.html,"Arizona Secretary of State slams 'highly partisan,' 'fringe' election audit",files/12Punkt/1 NEWSROOM/America/Election2020/25052021KatieHobbsArizona.jpg,"Arizona Secretary of State Katie Hobbs (D) is raising new concerns about the way auditors hired by the Republican-controlled state Senate have handled more than 2.1 million ballots from the 2020 election that sat for more than a week in hot and humid trailers waiting to be counted. The auditors, overseen by a Florida firm that has no experience auditing elections, earlier this month left ballots cast in November in Maricopa County in a trailer outside Phoenix Memorial Coliseum, a few blocks from the state capital, after their count took longer than expected."
content/youtube-extends-ban.html,YouTube extends ban,"Not Found, OR Cannot be extracted using crawler","Donald Trump is suspended from posting to YouTube indefinitely after the video platform’s parent company Google extended a ban put in place this month. “In light of concerns about the ongoing potential for violence, the Donald J Trump channel will remain suspended,” a YouTube spokesperson said. “Our teams are staying vigilant and closely monitoring for any new developments.”"
content/parler-may-go-offline-after-tech-giants-reject-social-network.html,Parler may go offline after tech giants reject social network,files/12Punkt/3 BUSINESS/Media/Parler/10012021Parler.jpg,"Parler faces an uncertain future after Amazon reportedly said it would no long host the social network, and Apple suspended it from its App Store over its role in last week’s attack on the US Capitol by a pro-Trump mob. The social network increasingly favoured by conservatives and extremists had violated its terms of service and would no longer be hosted from midnight Sunday, reported Buzzfeed, citing a letter sent by Amazon Web Services (AWS)."
content/blockfi-gets-a-3-billion-valuation-with-new-350-million-series-d-funding.html,BlockFi gets a $3 billion valuation with new $350 million Series D funding,files/12Punkt/3 BUSINESS/Cybercurrencies/BlockFi/11032021BlockFi.jpg,"New Jersey-based cryptocurrency lending firm BlockFi has taken on $350 million in Series D venture capital funding - one of the largest to date among blockchain and cryptocurrency startups. The deal increases the company's private valuation to $3 billion, up from a $435 million valuation when it raised $50 million in Series C funding just six months ago."
